action_id	action_type	action_params	session_id	user_id	project_id	creation_time	parent_display_id	child_display_id	solution
0	back		372	151	2		2387	2366	False
0	back		372	151	2		2366	2337	False
2013	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 3}	372	151	2	2016-10-19 11:46:20	2337	2422	False
0	back		372	151	2		2422	2337	False
0	back		372	151	2		2337	2290	False
2048	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 3}	372	151	2	2016-10-19 11:47:33	2290	2458	False
0	back		372	151	2		2458	2290	False
0	back		372	151	2		2290	2279	False
0	back		372	151	2		2279	2273	False
2066	group	{'field': 'tcp_srcport', 'aggregations': [], 'groupPriority': 0}	372	151	2	2016-10-19 11:48:50	2273	2476	False
0	back		372	151	2		2476	2273	False
2071	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	372	151	2	2016-10-19 11:48:58	2273	2481	False
1891	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	373	150	2	2016-10-19 11:37:52	2282	2288	False
0	back		373	150	2		2288	2282	False
1892	group	{'field': 'eth_dst', 'aggregations': [], 'groupPriority': 0}	373	150	2	2016-10-19 11:37:53	2282	2289	False
1911	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 2}	373	150	2	2016-10-19 11:40:12	2289	2311	False
1897	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	376	147	2	2016-10-19 11:38:46	2292	2297	False
0	back		376	147	2		2297	2292	False
1898	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	376	147	2	2016-10-19 11:38:46	2292	2298	False
0	back		376	147	2		2298	2292	False
1917	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	376	147	2	2016-10-19 11:41:01	2292	2317	False
0	back		376	147	2		2317	2292	False
2078	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	376	147	2	2016-10-19 11:49:26	2292	2489	False
0	back		376	147	2		2489	2292	False
2095	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	376	147	2	2016-10-19 11:50:36	2292	2506	False
2111	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	376	147	2	2016-10-19 11:51:54	2506	2522	False
2121	filter	{'field': 'highest_layer', 'term': 'SOCKS', 'condition': 512}	376	147	2	2016-10-19 11:52:48	2522	2532	False
1902	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:39:16	2295	2302	False
1903	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	377	159	2	2016-10-19 11:39:29	2302	2303	False
0	back		377	159	2		2303	2302	False
1914	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:40:44	2302	2314	False
0	back		377	159	2		2314	2302	False
1947	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:43:09	2302	2351	False
1958	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	377	159	2	2016-10-19 11:43:23	2351	2363	False
0	back		377	159	2		2363	2351	False
1965	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	377	159	2	2016-10-19 11:43:45	2351	2371	False
0	back		377	159	2		2371	2351	False
0	back		377	159	2		2351	2302	False
2008	group	{'field': 'ip_src', 'aggregations': [{'field': 'tcp_stream', 'type': 'count'}], 'groupPriority': 0}	377	159	2	2016-10-19 11:46:00	2302	2417	False
0	back		377	159	2		2417	2302	False
2024	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:46:48	2302	2434	False
0	back		377	159	2		2434	2302	False
2127	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	377	159	2	2016-10-19 11:53:19	2302	2538	False
0	back		377	159	2		2538	2302	False
2128	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:53:20	2302	2539	False
0	back		377	159	2		2539	2302	False
0	back		377	159	2		2302	2295	False
2139	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:54:01	2295	2550	False
0	back		377	159	2		2550	2295	False
2149	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 11:57:17	2295	2560	False
2151	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	377	159	2	2016-10-19 11:57:23	2560	2562	False
2160	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	377	159	2	2016-10-19 11:59:07	2562	2571	False
2225	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	377	159	2	2016-10-19 12:07:39	2571	2649	False
1899	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	378	160	2	2016-10-19 11:38:54	2296	2299	False
0	back		378	160	2		2299	2296	False
1900	group	{'field': 'eth_dst', 'aggregations': [], 'groupPriority': 1}	378	160	2	2016-10-19 11:38:56	2296	2300	False
1930	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	381	155	2	2016-10-19 11:42:15	2329	2332	False
0	back		381	155	2		2332	2329	False
1931	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 1}	381	155	2	2016-10-19 11:42:19	2329	2334	False
0	back		381	155	2		2334	2329	False
1945	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	381	155	2	2016-10-19 11:43:01	2329	2349	False
1939	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	382	138	2	2016-10-19 11:42:50	2328	2343	False
0	back		382	138	2		2343	2328	False
1987	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	382	138	2	2016-10-19 11:44:30	2328	2396	False
0	back		382	138	2		2396	2328	False
2027	group	{'field': 'ip_src', 'aggregations': [{'field': 'highest_layer', 'type': 'count'}], 'groupPriority': 0}	382	138	2	2016-10-19 11:46:58	2328	2437	False
2044	group	{'field': 'ip_dst', 'aggregations': [{'field': 'highest_layer', 'type': 'count'}], 'groupPriority': 1}	382	138	2	2016-10-19 11:47:27	2437	2454	False
0	back		382	138	2		2454	2437	False
2051	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	382	138	2	2016-10-19 11:47:43	2437	2461	False
2057	filter	{'field': 'ip_src', 'term': '94.114.205.102', 'condition': 16}	382	138	2	2016-10-19 11:48:16	2461	2467	False
0	back		382	138	2		2467	2461	False
2068	filter	{'field': 'ip_dst', 'term': '98.114.205.102', 'condition': 16}	382	138	2	2016-10-19 11:48:52	2461	2478	False
0	back		382	138	2		2478	2461	False
2084	filter	{'field': 'ip_src', 'term': '98.114.205.102', 'condition': 16}	382	138	2	2016-10-19 11:50:13	2461	2495	False
1932	group	{'field': 'eth_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	383	153	2	2016-10-19 11:42:24	2333	2335	True
0	back		383	153	2		2335	2333	True
2028	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	383	153	2	2016-10-19 11:47:01	2333	2438	True
0	back		383	153	2		2438	2333	True
2041	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	383	153	2	2016-10-19 11:47:22	2333	2451	True
0	back		383	153	2		2451	2333	True
2113	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 16}	383	153	2	2016-10-19 11:52:17	2333	2524	True
2158	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	383	153	2	2016-10-19 11:59:03	2524	2569	True
0	back		383	153	2		2569	2524	True
2242	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	383	153	2	2016-10-19 12:09:50	2524	2670	True
1962	group	{'field': 'packet_number', 'aggregations': [], 'groupPriority': 0}	384	157	2	2016-10-19 11:43:34	2341	2367	False
2014	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	384	157	2	2016-10-19 11:46:31	2367	2423	False
2093	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	384	157	2	2016-10-19 11:50:32	2423	2504	False
2131	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	384	157	2	2016-10-19 11:53:38	2504	2542	False
2133	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	384	157	2	2016-10-19 11:53:41	2542	2544	False
2134	group	{'field': 'tcp_srcport', 'aggregations': [], 'groupPriority': 2}	384	157	2	2016-10-19 11:53:47	2544	2545	False
2144	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	384	157	2	2016-10-19 11:54:48	2545	2555	False
1973	group	{'field': 'ip_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	386	158	2	2016-10-19 11:44:08	2370	2380	False
1978	group	{'field': 'ip_dst', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 1}	386	158	2	2016-10-19 11:44:13	2380	2385	False
2009	group	{'field': 'eth_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 3}	386	158	2	2016-10-19 11:46:07	2385	2418	False
0	back		386	158	2		2418	2385	False
0	back		386	158	2		2385	2380	False
2030	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	386	158	2	2016-10-19 11:47:04	2380	2440	False
2033	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	386	158	2	2016-10-19 11:47:11	2440	2443	False
2011	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	387	152	2	2016-10-19 11:46:15	2389	2420	True
0	back		387	152	2		2420	2389	True
2045	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	387	152	2	2016-10-19 11:47:28	2389	2455	True
2049	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	387	152	2	2016-10-19 11:47:38	2455	2459	True
2132	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	387	152	2	2016-10-19 11:53:39	2459	2543	True
2138	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 16}	389	162	2	2016-10-19 11:53:59	2482	2549	False
2140	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	389	162	2	2016-10-19 11:54:02	2549	2551	False
0	back		389	162	2		2551	2549	False
2142	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	389	162	2	2016-10-19 11:54:18	2549	2553	False
2189	filter	{'field': 'info_line', 'term': '[SYN, ACK]', 'condition': 16}	389	162	2	2016-10-19 12:03:07	2553	2604	False
2194	filter	{'field': 'info_line', 'term': '[SYN, ACK]', 'condition': 16}	389	162	2	2016-10-19 12:03:50	2604	2611	False
2164	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	390	145	2	2016-10-19 11:59:24	2574	2576	True
0	back		390	145	2		2576	2574	True
2166	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	390	145	2	2016-10-19 11:59:34	2574	2578	True
2169	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	390	145	2	2016-10-19 11:59:50	2578	2582	True
0	back		390	145	2		2582	2578	True
2170	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	390	145	2	2016-10-19 12:00:07	2578	2583	True
2179	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	391	138	2	2016-10-19 12:01:34	2590	2593	False
0	back		391	138	2		2593	2590	False
2188	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	391	138	2	2016-10-19 12:03:06	2590	2603	False
2191	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	393	146	2	2016-10-19 12:03:30	2605	2607	True
0	back		393	146	2		2607	2605	True
2192	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	393	146	2	2016-10-19 12:03:31	2605	2608	True
2195	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	394	145	3	2016-10-19 12:04:00	2609	2612	False
2196	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	394	145	3	2016-10-19 12:04:02	2612	2613	False
0	back		394	145	3		2613	2612	False
2201	filter	{'field': 'highest_layer', 'term': 'ARP', 'condition': 16}	394	145	3	2016-10-19 12:06:00	2612	2620	False
0	back		394	145	3		2620	2612	False
2254	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	394	145	3	2016-10-19 12:11:09	2612	2686	False
0	back		394	145	3		2686	2612	False
2255	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	394	145	3	2016-10-19 12:11:16	2612	2687	False
0	back		394	145	3		2687	2612	False
2270	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	394	145	3	2016-10-19 12:12:19	2612	2706	False
0	back		394	145	3		2706	2612	False
2282	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	394	145	3	2016-10-19 12:12:45	2612	2718	False
2283	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	394	145	3	2016-10-19 12:12:50	2718	2719	False
2204	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	396	147	2	2016-10-19 12:06:22	2619	2628	False
2205	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	396	147	2	2016-10-19 12:06:27	2628	2629	False
0	back		396	147	2		2629	2628	False
0	back		396	147	2		2628	2619	False
2211	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	396	147	2	2016-10-19 12:06:43	2619	2635	False
2202	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	397	138	2	2016-10-19 12:06:12	2622	2624	True
0	back		397	138	2		2624	2622	True
2212	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 0}	397	138	2	2016-10-19 12:06:52	2622	2636	True
0	back		397	138	2		2636	2622	True
2213	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	397	138	2	2016-10-19 12:06:52	2622	2637	True
2223	filter	{'field': 'ip_src', 'term': '98.114.205.102', 'condition': 16}	397	138	2	2016-10-19 12:07:33	2637	2647	True
2206	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	398	158	2	2016-10-19 12:06:31	2623	2630	False
0	back		398	158	2		2630	2623	False
2210	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	398	158	2	2016-10-19 12:06:42	2623	2634	False
2203	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	399	143	2	2016-10-19 12:06:16	2621	2625	True
2208	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	399	143	2	2016-10-19 12:06:33	2625	2632	True
0	back		399	143	2		2632	2625	True
2219	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	399	143	2	2016-10-19 12:07:08	2625	2643	True
2231	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	399	143	2	2016-10-19 12:08:18	2643	2656	True
2214	group	{'field': 'eth_dst', 'aggregations': [], 'groupPriority': 0}	401	151	2	2016-10-19 12:06:58	2627	2638	True
0	back		401	151	2		2638	2627	True
2215	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	401	151	2	2016-10-19 12:07:00	2627	2639	True
2218	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 2}	401	151	2	2016-10-19 12:07:08	2639	2642	True
2232	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	402	161	2	2016-10-19 12:08:28	2653	2657	True
2234	filter	{'field': 'info_line', 'term': 'SYN', 'condition': 16}	402	161	2	2016-10-19 12:08:50	2657	2660	True
0	back		402	161	2		2660	2657	True
2241	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 0}	402	161	2	2016-10-19 12:09:34	2657	2668	True
0	back		402	161	2		2668	2657	True
2246	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	402	161	2	2016-10-19 12:10:17	2657	2676	True
2239	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	404	160	2	2016-10-19 12:09:19	2661	2666	False
2240	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	404	160	2	2016-10-19 12:09:33	2666	2667	False
2243	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 2}	404	160	2	2016-10-19 12:10:03	2667	2672	False
0	back		404	160	2		2672	2667	False
0	back		404	160	2		2667	2666	False
0	back		404	160	2		2666	2661	False
2275	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	404	160	2	2016-10-19 12:12:32	2661	2711	False
2289	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	404	160	2	2016-10-19 12:13:58	2711	2725	False
2245	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	405	159	2	2016-10-19 12:10:16	2669	2675	False
2247	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	405	159	2	2016-10-19 12:10:19	2675	2677	False
2248	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	406	146	4	2016-10-19 12:10:30	2671	2678	True
2260	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	406	146	4	2016-10-19 12:11:49	2678	2695	True
0	back		406	146	4		2695	2678	True
0	back		406	146	4		2678	2671	True
2310	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	406	146	4	2016-10-19 12:20:46	2671	2755	True
2256	group	{'field': 'ip_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	408	144	3	2016-10-19 12:11:24	2674	2689	False
2251	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	409	136	2	2016-10-19 12:10:58	2679	2683	True
0	back		409	136	2		2683	2679	True
2252	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	409	136	2	2016-10-19 12:11:00	2679	2684	True
0	back		409	136	2		2684	2679	True
2264	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	409	136	2	2016-10-19 12:11:59	2679	2699	True
2263	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 2}	410	158	2	2016-10-19 12:11:58	2688	2698	True
0	back		410	158	2		2698	2688	True
2284	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	410	158	2	2016-10-19 12:12:55	2688	2720	True
2292	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	411	147	2	2016-10-19 12:15:10	2692	2731	False
2287	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	414	139	3	2016-10-19 12:13:12	2705	2723	False
0	back		414	139	3		2723	2705	False
2288	group	{'field': 'eth_dst', 'aggregations': [], 'groupPriority': 1}	414	139	3	2016-10-19 12:13:19	2705	2724	False
2293	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	415	152	4	2016-10-19 12:15:21	2728	2732	True
0	back		415	152	4		2732	2728	True
2295	group	{'field': 'tcp_srcport', 'aggregations': [], 'groupPriority': 2}	415	152	4	2016-10-19 12:15:36	2728	2735	True
2297	group	{'field': 'length', 'aggregations': [], 'groupPriority': 1}	416	141	2	2016-10-19 12:16:28	2734	2738	False
2315	group	{'field': 'eth_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	418	153	4	2016-10-19 12:22:07	2566	2764	False
2309	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	426	148	4	2016-10-19 12:20:09	2747	2754	False
2317	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	427	139	4	2016-10-19 12:22:16	2749	2766	True
0	back		427	139	4		2766	2749	True
2394	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	427	139	4	2016-10-19 12:37:33	2749	2859	True
0	back		427	139	4		2859	2749	True
2395	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	427	139	4	2016-10-19 12:37:38	2749	2860	True
2399	group	{'field': 'highest_layer', 'aggregations': [{'field': 'tcp_srcport', 'type': 'max'}, {'field': 'tcp_dstport', 'type': 'min'}], 'groupPriority': 2}	427	139	4	2016-10-19 12:38:43	2860	2866	True
0	back		427	139	4		2866	2860	True
2422	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	427	139	4	2016-10-19 12:41:42	2860	2891	True
0	back		427	139	4		2891	2860	True
0	back		427	139	4		2860	2749	True
2479	filter	{'field': 'tcp_srcport', 'term': '135', 'condition': 8}	427	139	4	2016-10-19 12:50:19	2749	2951	True
0	back		427	139	4		2951	2749	True
2489	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	427	139	4	2016-10-19 12:52:44	2749	2969	True
0	back		427	139	4		2969	2749	True
2490	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	427	139	4	2016-10-19 12:52:55	2749	2970	True
