	packet_number	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
5545	5545	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57105/4575, ttl=128		82.108.158.244	192.168.1.122	75	5546	1	2013-06-02 10:20:31			
5546	5546	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57361/4576, ttl=128		82.108.133.222	192.168.1.122	75	5547	1	2013-06-02 10:20:31			
5547	5547	70	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Destination unreachable (Communication administratively filtered)		192.168.1.122	82.108.186.236	70	5548	1	2013-06-02 10:20:31			
5548	5548	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57617/4577, ttl=128		82.108.186.236	192.168.1.122	75	5549	1	2013-06-02 10:20:31			
5549	5549	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=56593/4573, ttl=112 (request in 5544)		192.168.1.122	82.108.117.153	75	5550	1	2013-06-02 10:20:31			
5550	5550	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	1241 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.117.153	192.168.1.122	62	5551	1	2013-06-02 10:20:31	139.0	1241.0	149.0
5551	5551	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57873/4578, ttl=128		82.108.155.78	192.168.1.122	75	5552	1	2013-06-02 10:20:32			
5552	5552	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1238 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.135.186	192.168.1.122	62	5553	1	2013-06-02 10:20:32	445.0	1238.0	146.0
5553	5553	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58129/4579, ttl=128		82.108.134.163	192.168.1.122	75	5554	1	2013-06-02 10:20:32			
5554	5554	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58385/4580, ttl=128		82.108.205.134	192.168.1.122	75	5555	1	2013-06-02 10:20:32			
5555	5555	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58641/4581, ttl=128		82.108.32.45	192.168.1.122	75	5556	1	2013-06-02 10:20:32			
5556	5556	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	445 > 1238 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.135.186	54	5557	1	2013-06-02 10:20:32	1238.0	445.0	146.0
5557	5557	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58897/4582, ttl=128		82.108.29.200	192.168.1.122	75	5558	1	2013-06-02 10:20:32			
5558	5558	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59153/4583, ttl=128		82.108.199.68	192.168.1.122	75	5559	1	2013-06-02 10:20:32			
5559	5559	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59409/4584, ttl=128		82.108.27.245	192.168.1.122	75	5560	1	2013-06-02 10:20:32			
5560	5560	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59665/4585, ttl=128		82.108.243.20	192.168.1.122	75	5561	1	2013-06-02 10:20:32			
5561	5561	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59921/4586, ttl=128		82.108.35.192	192.168.1.122	75	5562	1	2013-06-02 10:20:32			
5562	5562	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60177/4587, ttl=128		82.108.182.118	192.168.1.122	75	5563	1	2013-06-02 10:20:32			
5563	5563	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60433/4588, ttl=128		82.108.68.123	192.168.1.122	75	5564	1	2013-06-02 10:20:32			
5564	5564	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60689/4589, ttl=128		82.108.43.38	192.168.1.122	75	5565	1	2013-06-02 10:20:32			
5565	5565	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=60945/4590, ttl=128		82.108.68.209	192.168.1.122	75	5566	1	2013-06-02 10:20:32			
5566	5566	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61201/4591, ttl=128		82.108.95.51	192.168.1.122	75	5567	1	2013-06-02 10:20:32			
5567	5567	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61457/4592, ttl=128		82.108.96.177	192.168.1.122	75	5568	1	2013-06-02 10:20:32			
5568	5568	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61713/4593, ttl=128		82.108.17.205	192.168.1.122	75	5569	1	2013-06-02 10:20:32			
5569	5569	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=61969/4594, ttl=128		82.108.94.15	192.168.1.122	75	5570	1	2013-06-02 10:20:32			
5570	5570	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62225/4595, ttl=128		82.108.134.24	192.168.1.122	75	5571	1	2013-06-02 10:20:32			
5571	5571	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62481/4596, ttl=128		82.108.254.63	192.168.1.122	75	5572	1	2013-06-02 10:20:32			
5572	5572	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62737/4597, ttl=128		82.108.141.26	192.168.1.122	75	5573	1	2013-06-02 10:20:32			
5573	5573	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=62993/4598, ttl=128		82.108.21.237	192.168.1.122	75	5574	1	2013-06-02 10:20:32			
5574	5574	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63249/4599, ttl=128		82.108.150.239	192.168.1.122	75	5575	1	2013-06-02 10:20:32			
5575	5575	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63505/4600, ttl=128		82.108.230.148	192.168.1.122	75	5576	1	2013-06-02 10:20:32			
5576	5576	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=63761/4601, ttl=128		82.108.21.18	192.168.1.122	75	5577	1	2013-06-02 10:20:32			
5577	5577	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64017/4602, ttl=128		82.108.241.96	192.168.1.122	75	5578	1	2013-06-02 10:20:32			
5578	5578	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64273/4603, ttl=128		82.108.68.191	192.168.1.122	75	5579	1	2013-06-02 10:20:32			
5579	5579	103	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Destination unreachable (Host unreachable)		192.168.1.122	82.108.117.113	103	5580	1	2013-06-02 10:20:32			
5580	5580	103	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Destination unreachable (Host unreachable)		192.168.1.122	82.108.117.113	103	5581	1	2013-06-02 10:20:32			
5581	5581	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64529/4604, ttl=128		82.108.219.197	192.168.1.122	75	5582	1	2013-06-02 10:20:32			
5582	5582	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=64785/4605, ttl=128		82.108.216.253	192.168.1.122	75	5583	1	2013-06-02 10:20:32			
5583	5583	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=65041/4606, ttl=128		82.108.124.164	192.168.1.122	75	5584	1	2013-06-02 10:20:32			
5584	5584	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=65297/4607, ttl=128		82.108.92.248	192.168.1.122	75	5585	1	2013-06-02 10:20:32			
5585	5585	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=18/4608, ttl=128		82.108.174.92	192.168.1.122	75	5586	1	2013-06-02 10:20:32			
5586	5586	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=274/4609, ttl=128		82.108.33.234	192.168.1.122	75	5587	1	2013-06-02 10:20:32			
5587	5587	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=530/4610, ttl=128		82.108.142.183	192.168.1.122	75	5588	1	2013-06-02 10:20:32			
5588	5588	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=786/4611, ttl=128		82.108.175.233	192.168.1.122	75	5589	1	2013-06-02 10:20:32			
5589	5589	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=1042/4612, ttl=128		82.108.237.196	192.168.1.122	75	5590	1	2013-06-02 10:20:32			
5590	5590	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=1298/4613, ttl=128		82.108.52.108	192.168.1.122	75	5591	1	2013-06-02 10:20:32			
5591	5591	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=1554/4614, ttl=128		82.108.12.231	192.168.1.122	75	5592	1	2013-06-02 10:20:32			
5592	5592	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=1810/4615, ttl=128		82.108.145.126	192.168.1.122	75	5593	1	2013-06-02 10:20:32			
5593	5593	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=2066/4616, ttl=128		82.108.103.201	192.168.1.122	75	5594	1	2013-06-02 10:20:32			
5594	5594	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=2322/4617, ttl=128		82.108.53.84	192.168.1.122	75	5595	1	2013-06-02 10:20:32			
5595	5595	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=2578/4618, ttl=128		82.108.80.13	192.168.1.122	75	5596	1	2013-06-02 10:20:32			
5596	5596	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=2834/4619, ttl=128		82.108.52.244	192.168.1.122	75	5597	1	2013-06-02 10:20:32			
5597	5597	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=3090/4620, ttl=128		82.108.177.249	192.168.1.122	75	5598	1	2013-06-02 10:20:32			
5598	5598	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=3346/4621, ttl=128		82.108.195.214	192.168.1.122	75	5599	1	2013-06-02 10:20:32			
5599	5599	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=3602/4622, ttl=128		82.108.197.127	192.168.1.122	75	5600	1	2013-06-02 10:20:32			
5600	5600	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=3858/4623, ttl=128		82.108.75.226	192.168.1.122	75	5601	1	2013-06-02 10:20:32			
5601	5601	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=4114/4624, ttl=128		82.108.48.215	192.168.1.122	75	5602	1	2013-06-02 10:20:32			
5602	5602	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=4370/4625, ttl=128		82.108.13.41	192.168.1.122	75	5603	1	2013-06-02 10:20:32			
5603	5603	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=4626/4626, ttl=128		82.108.230.151	192.168.1.122	75	5604	1	2013-06-02 10:20:32			
5604	5604	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=4882/4627, ttl=128		82.108.242.124	192.168.1.122	75	5605	1	2013-06-02 10:20:32			
5605	5605	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=5138/4628, ttl=128		82.108.43.6	192.168.1.122	75	5606	1	2013-06-02 10:20:32			
5606	5606	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=5394/4629, ttl=128		82.108.222.50	192.168.1.122	75	5607	1	2013-06-02 10:20:32			
5607	5607	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=5650/4630, ttl=128		82.108.214.28	192.168.1.122	75	5608	1	2013-06-02 10:20:32			
5608	5608	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=5906/4631, ttl=128		82.108.179.151	192.168.1.122	75	5609	1	2013-06-02 10:20:32			
5609	5609	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=6162/4632, ttl=128		82.108.94.48	192.168.1.122	75	5610	1	2013-06-02 10:20:32			
5610	5610	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=6418/4633, ttl=128		82.108.35.77	192.168.1.122	75	5611	1	2013-06-02 10:20:32			
5611	5611	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=6674/4634, ttl=128		82.108.98.121	192.168.1.122	75	5612	1	2013-06-02 10:20:32			
5612	5612	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=6930/4635, ttl=128		82.108.160.216	192.168.1.122	75	5613	1	2013-06-02 10:20:32			
5613	5613	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=7186/4636, ttl=128		82.108.109.143	192.168.1.122	75	5614	1	2013-06-02 10:20:32			
5614	5614	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=7442/4637, ttl=128		82.108.19.0	192.168.1.122	75	5615	1	2013-06-02 10:20:32			
5615	5615	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=7698/4638, ttl=128		82.108.201.87	192.168.1.122	75	5616	1	2013-06-02 10:20:32			
5616	5616	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=7954/4639, ttl=128		82.108.118.122	192.168.1.122	75	5617	1	2013-06-02 10:20:32			
5617	5617	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=8210/4640, ttl=128		82.108.94.69	192.168.1.122	75	5618	1	2013-06-02 10:20:32			
5618	5618	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1235 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.17.89	192.168.1.122	62	5619	1	2013-06-02 10:20:33	139.0	1235.0	143.0
5619	5619	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=8466/4641, ttl=128		82.108.239.80	192.168.1.122	75	5620	1	2013-06-02 10:20:33			
5620	5620	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=8722/4642, ttl=128		82.108.15.53	192.168.1.122	75	5621	1	2013-06-02 10:20:33			
5621	5621	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=8978/4643, ttl=128		82.108.181.239	192.168.1.122	75	5622	1	2013-06-02 10:20:33			
5622	5622	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=9234/4644, ttl=128		82.108.23.39	192.168.1.122	75	5623	1	2013-06-02 10:20:33			
5623	5623	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=9490/4645, ttl=128		82.108.253.16	192.168.1.122	75	5624	1	2013-06-02 10:20:33			
5624	5624	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=9746/4646, ttl=128		82.108.178.96	192.168.1.122	75	5625	1	2013-06-02 10:20:33			
5625	5625	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=10002/4647, ttl=128		82.108.252.238	192.168.1.122	75	5626	1	2013-06-02 10:20:33			
5626	5626	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=10258/4648, ttl=128		82.108.185.7	192.168.1.122	75	5627	1	2013-06-02 10:20:33			
5627	5627	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=10514/4649, ttl=128		82.108.132.212	192.168.1.122	75	5628	1	2013-06-02 10:20:33			
5628	5628	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=10770/4650, ttl=128		82.108.6.95	192.168.1.122	75	5629	1	2013-06-02 10:20:33			
5629	5629	103	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Destination unreachable (Host unreachable)		192.168.1.122	82.108.103.180	103	5630	1	2013-06-02 10:20:33			
5630	5630	103	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Destination unreachable (Host unreachable)		192.168.1.122	82.108.103.180	103	5631	1	2013-06-02 10:20:33			
5631	5631	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=11026/4651, ttl=128		82.108.157.98	192.168.1.122	75	5632	1	2013-06-02 10:20:33			
5632	5632	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=11282/4652, ttl=128		82.108.83.28	192.168.1.122	75	5633	1	2013-06-02 10:20:33			
5633	5633	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=11538/4653, ttl=128		82.108.60.160	192.168.1.122	75	5634	1	2013-06-02 10:20:33			
5634	5634	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=11794/4654, ttl=128		82.108.100.168	192.168.1.122	75	5635	1	2013-06-02 10:20:33			
5635	5635	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=12050/4655, ttl=128		82.108.177.141	192.168.1.122	75	5636	1	2013-06-02 10:20:33			
5636	5636	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=12306/4656, ttl=128		82.108.170.160	192.168.1.122	75	5637	1	2013-06-02 10:20:33			
5637	5637	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=12562/4657, ttl=128		82.108.187.219	192.168.1.122	75	5638	1	2013-06-02 10:20:33			
5638	5638	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=12818/4658, ttl=128		82.108.98.188	192.168.1.122	75	5639	1	2013-06-02 10:20:33			
5639	5639	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=13074/4659, ttl=128		82.108.43.26	192.168.1.122	75	5640	1	2013-06-02 10:20:33			
5640	5640	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=13330/4660, ttl=128		82.108.197.167	192.168.1.122	75	5641	1	2013-06-02 10:20:33			
5641	5641	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=13586/4661, ttl=128		82.108.211.65	192.168.1.122	75	5642	1	2013-06-02 10:20:33			
5642	5642	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=13842/4662, ttl=128		82.108.19.71	192.168.1.122	75	5643	1	2013-06-02 10:20:33			
5643	5643	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=14098/4663, ttl=128		82.108.2.72	192.168.1.122	75	5644	1	2013-06-02 10:20:33			
5644	5644	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=14354/4664, ttl=128		82.108.16.88	192.168.1.122	75	5645	1	2013-06-02 10:20:33			
5645	5645	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=14610/4665, ttl=128		82.108.208.195	192.168.1.122	75	5646	1	2013-06-02 10:20:33			
5646	5646	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=14866/4666, ttl=128		82.108.51.30	192.168.1.122	75	5647	1	2013-06-02 10:20:33			
5647	5647	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=15122/4667, ttl=128		82.108.44.83	192.168.1.122	75	5648	1	2013-06-02 10:20:33			
5648	5648	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=15378/4668, ttl=128		82.108.104.250	192.168.1.122	75	5649	1	2013-06-02 10:20:33			
5649	5649	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=15634/4669, ttl=128		82.108.173.73	192.168.1.122	75	5650	1	2013-06-02 10:20:33			
5650	5650	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=15890/4670, ttl=128		82.108.52.6	192.168.1.122	75	5651	1	2013-06-02 10:20:33			
5651	5651	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=16146/4671, ttl=128		82.108.219.37	192.168.1.122	75	5652	1	2013-06-02 10:20:33			
5652	5652	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=16402/4672, ttl=128		82.108.205.174	192.168.1.122	75	5653	1	2013-06-02 10:20:33			
5653	5653	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=16658/4673, ttl=128		82.108.208.63	192.168.1.122	75	5654	1	2013-06-02 10:20:33			
5654	5654	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1237 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.160.214	192.168.1.122	62	5655	1	2013-06-02 10:20:33	445.0	1237.0	145.0
5655	5655	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=16914/4674, ttl=128		82.108.201.188	192.168.1.122	75	5656	1	2013-06-02 10:20:33			
5656	5656	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=16146/4671, ttl=50 (request in 5652)		192.168.1.122	82.108.219.37	75	5657	1	2013-06-02 10:20:33			
5657	5657	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=17170/4675, ttl=128		82.108.219.37	192.168.1.122	75	5658	1	2013-06-02 10:20:33			
5658	5658	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=17426/4676, ttl=128		82.108.175.172	192.168.1.122	75	5659	1	2013-06-02 10:20:33			
5659	5659	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=17682/4677, ttl=128		82.108.239.175	192.168.1.122	75	5660	1	2013-06-02 10:20:33			
5660	5660	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=17938/4678, ttl=128		82.108.251.29	192.168.1.122	75	5661	1	2013-06-02 10:20:33			
5661	5661	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=17170/4675, ttl=50 (request in 5658)		192.168.1.122	82.108.219.37	75	5662	1	2013-06-02 10:20:33			
5662	5662	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	1242 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.219.37	192.168.1.122	62	5663	1	2013-06-02 10:20:33	139.0	1242.0	150.0
5663	5663	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=18194/4679, ttl=128		82.108.122.218	192.168.1.122	75	5664	1	2013-06-02 10:20:33			
5664	5664	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=18450/4680, ttl=128		82.108.45.249	192.168.1.122	75	5665	1	2013-06-02 10:20:33			
5665	5665	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=18706/4681, ttl=128		82.108.191.124	192.168.1.122	75	5666	1	2013-06-02 10:20:33			
5666	5666	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	139 > 1242 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.219.37	54	5667	1	2013-06-02 10:20:33	1242.0	139.0	150.0
5667	5667	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	1243 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.204.175	192.168.1.122	62	5668	1	2013-06-02 10:20:33	445.0	1243.0	151.0
5668	5668	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=18962/4682, ttl=128		82.108.114.120	192.168.1.122	75	5669	1	2013-06-02 10:20:33			
